Date,"Spend (Cost, Amount Spent)",Action Link Clicks,Impressions,Action Leads,Ad ID,Ad Name,Instagram Permalink URL,Adset Name,Campaign ID,Campaign Name,Action Landing Page View,Action Video View,Video 15 Sec Watched Actions,Video 50 Percent Watched Actions,Video 75 Percent Watched Actions,Video 95 Percent Watched Actions
2026-03-05,"119,48",28,1235,3,120242492039390229,Tmb_lead_nov25_adv18,https://www.instagram.com/p/DVTfwbEAKK4/,drop-30_44,120242444779020229,perpetuo-lead-frio-drop-cpmql_baixo,18,344,138,61,49,44
2026-03-05,"129,61",14,1411,2,120242619930760229,Tmb_fev26-antecipacao-adi02,https://www.instagram.com/p/DVGwBKcAKOX/,drop-30_44,120242619598780229,perpetuo-lead-frio-drop-leva_alpha,9,0,0,0,0,0
2026-03-05,"150,73",7,1503,0,120242445298660229,tmb_mai25-lead-adc13,https://www.instagram.com/p/DVTfP8JgG5q/,drop-30_44,120242444432710229,perpetuo-lead-frio-drop-elite,5,36,13,25,17,13
2026-03-05,"158,74",19,1583,3,120242373978430229,Tmb_fev26-lead-adv05,https://www.instagram.com/p/DVKGF5QgF_8/,interesses-drop15m-30_44,120242373978410229,perpetuo-lead-frio-info,9,303,54,111,45,27
2026-03-05,"183,73",35,3839,7,120242492054430229,tmb_out25-lead-boleto-adv03,https://www.instagram.com/p/DVThpRqAN4a/,drop-30_44,120242444815600229,perpetuo-lead-frio-drop-cpmql_alto,19,913,275,157,118,95
2026-03-05,"242,19",40,4243,9,120242445350730229,tmb_jan26-lead-adv11,https://www.instagram.com/p/DVTi-JyAOwo/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,25,304,82,174,122,87
2026-03-05,"259,66",48,6731,11,120242492060910229,tmb_jan26-lead-adv11,https://www.instagram.com/p/DTtjki6gNew/,drop-30_44,120242444820360229,perpetuo-lead-frio-drop-mista,24,539,122,270,169,130
2026-03-05,"459,74",70,8018,24,120242445343670229,tmb_jan26-lead-adv11,https://www.instagram.com/p/DTtjki6gNew/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,47,724,256,436,327,260
2026-03-06,"0,01",0,1,0,120242492060900229,tmb_jan26-lead-adv15,https://www.instagram.com/p/DWFwj3bAAyX/,drop-30_44,120242444820360229,perpetuo-lead-frio-drop-mista,0,0,0,0,0,0
2026-03-06,"0,01",0,2,0,120242445343760229,tmb_out23-lead-boleto-adv01-3,https://www.instagram.com/p/DVTi-LugL9F/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,0,0,0,0,0,0
2026-03-06,"0,16",0,4,0,120242445343660229,tmb_jan26-lead-500-adi02,https://www.instagram.com/p/DTdYR_rgMqf/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,0,0,0,0,0,0
2026-03-06,"0,18",0,2,0,120242445343650229,tmb_set25-lead-pix-adv35,https://www.instagram.com/p/DVTi97rAGGW/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,0,0,0,0,0,0
2026-03-06,"0,21",0,2,0,120242445350760229,tmb_dez25-lead-adv06,https://www.instagram.com/p/DVTi-AsABvr/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,0,1,0,0,0,0
2026-03-06,"0,23",0,4,0,120242492042810229,tmb_mai25-lead-adc23,https://www.instagram.com/p/DVTgtDHgHzp/,drop-30_44,120242444798280229,perpetuo-lead-frio-drop-cpmql_medio,0,0,0,0,0,0
2026-03-06,"0,23",0,6,0,120242445350670229,tmb_mai25-lead-adc23,,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,0,0,0,0,0,0
2026-03-06,"0,5",0,4,0,120242445343640229,tmb_ago24-lead-boleto-adv08,https://www.instagram.com/p/DVTgtKlgDgS/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,0,2,0,0,0,0
2026-03-06,"0,53",0,11,0,120242445350690229,tmb_mai25-lead-adc13,,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,0,0,0,0,0,0
2026-03-06,"1,2",0,13,0,120242445350720229,tmb_jan26-lead-adv15,https://www.instagram.com/p/DWFwj0VgGnq/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,0,5,1,1,1,1
2026-03-06,"3,37",0,34,0,120242492039400229,tmb_jan26-lead-500-adc01,https://www.instagram.com/p/DTdYR3fAMMe/,drop-30_44,120242444779020229,perpetuo-lead-frio-drop-cpmql_baixo,0,0,0,0,0,0
2026-03-06,"4,13",0,52,0,120242619930770229,Tmb_fev26-lead-adv05,https://www.instagram.com/p/DVGwCoFADsT/,drop-30_44,120242619598780229,perpetuo-lead-frio-drop-leva_alpha,0,12,0,1,0,0
2026-03-06,"4,87",0,38,0,120242445350770229,tmb_jan26-lead-500-adc01,,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,0,0,0,0,0,0
2026-03-06,"4,99",0,3,0,120242445343680229,tmb_jan26-lead-adv15,https://www.instagram.com/p/DUQkeBHgFVh/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,0,1,0,0,0,0
2026-03-06,"6,9",0,70,1,120242445350610229,tmb_dez25-lead-adv05,https://www.instagram.com/p/DVTi-QlgL3C/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,0,9,1,1,1,0
2026-03-06,"7,95",0,104,0,120242445350600229,Tmb_lead_nov25_adv18,https://www.instagram.com/p/DWFwkBNgOZL/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,0,18,6,4,3,3
2026-03-06,"9,33",0,85,0,120242619930780229,Tmb_fev26-lead-adv07,https://www.instagram.com/p/DVMQh_aAN2w/,drop-30_44,120242619598780229,perpetuo-lead-frio-drop-leva_alpha,0,17,3,3,2,2
2026-03-06,"23,53",1,169,0,120242445343710229,tmb_out-lead-boleto-adv07,https://www.instagram.com/p/DVTi9umAL9w/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,0,57,13,13,9,3
2026-03-06,"25,6",1,296,0,120242445343690229,tmb_dez25-lead-adv08,https://www.instagram.com/p/DVTi9_OABeS/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,1,103,20,29,13,9
2026-03-06,"32,43",2,268,0,120242619930750229,Tmb_fev26-lead-adv08,https://www.instagram.com/p/DVMeZo3AOOj/,drop-30_44,120242619598780229,perpetuo-lead-frio-drop-leva_alpha,2,50,14,6,4,4
2026-03-06,"33,92",2,482,3,120242196412300229,Tmb_fev26-lead-adv05,https://www.instagram.com/p/DVGwCoFADsT/,Tmb_fev26-lead-adv05-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,2,68,13,18,12,10
2026-03-06,"34,91",8,487,0,120242445343780229,tmb_julho21-lead-ADV07,https://www.instagram.com/p/DSWHqITgPam/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,7,108,43,15,4,2
2026-03-06,"37,05",1,560,1,120242196639490229,Tmb_fev26-antecipacao-adi02,https://www.instagram.com/p/DVGwBKcAKOX/,Tmb_fev26-antecipacao-adi02-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,1,0,0,0,0,0
2026-03-06,"39,79",5,751,0,120242196503460229,Tmb_fev26-lead-adv07,https://www.instagram.com/p/DVMQh_aAN2w/,Tmb_fev26-lead-adv07-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,1,117,21,7,5,4
2026-03-06,"40,93",6,504,2,120242196556160229,Tmb_fev26-antecipacao-adi01,https://www.instagram.com/p/DVGwBHPABUl/,Tmb_fev26-antecipacao-adi01-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,3,0,0,0,0,0
2026-03-06,"43,6",5,715,2,120242328798640229,Tmb_fev26-lead-adv08,https://www.instagram.com/p/DVMeZo3AOOj/,Tmb_fev26-lead-adv08-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,3,128,33,6,6,3
2026-03-06,"46,94",5,754,0,120242690168690229,TMB_mar26-lead-antecip-adv05,https://www.instagram.com/p/DVhOYh8ALRh/,TMB_mar26-lead-antecip-adv05-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,2,180,38,113,63,39
2026-03-06,"47,86",5,605,0,120242445343750229,tmb_out25-lead-boleto-adv03,https://www.instagram.com/p/DVTi-dFAOl7/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,1,161,33,20,15,11
2026-03-06,"49,95",3,566,0,120242689914500229,TMB_mar26-lead-adv01,https://www.instagram.com/p/DVhOYqMAECQ/,TMB_mar26-lead-adv01-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,2,124,16,14,9,9
2026-03-06,"50,57",3,706,1,120242690114620229,TMB_mar26-lead-antecip-adv02,https://www.instagram.com/p/DVhOZsAgIoJ/,TMB_mar26-lead-antecip-adv02-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,3,114,43,75,53,44
2026-03-06,"50,65",5,670,0,120242690177650229,TMB_mar26-lead-antecip-adv06,https://www.instagram.com/p/DVhOazRAARK/,TMB_mar26-lead-antecip-adv06-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,4,137,35,104,62,37
2026-03-06,"50,96",4,763,0,120242690145290229,TMB_mar26-lead-antecip-adv03,https://www.instagram.com/p/DVhObzjgEU8/,TMB_mar26-lead-antecip-adv03-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,1,121,33,90,47,36
2026-03-06,"52,2",3,685,0,120242690156640229,TMB_mar26-lead-antecip-adv04,https://www.instagram.com/p/DVhOZ2PgFBj/,TMB_mar26-lead-antecip-adv04-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,0,103,18,47,23,18
2026-03-06,"52,87",2,709,0,120242690237280229,TMB_mar26-lead-antecip-adc04,https://www.instagram.com/p/DVhPO05ALx2/,TMB_mar26-lead-antecip-adc04-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,0,0,0,0,0,0
2026-03-06,"52,99",6,664,0,120242445350620229,tmb_set25-lead-pix-adv35,https://www.instagram.com/p/DVTi90uAIux/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,6,77,32,52,38,33
2026-03-06,"54,4",11,681,0,120242690225490229,TMB_mar26-lead-antecip-adc02,https://www.instagram.com/p/DVhPPKRgHPs/,TMB_mar26-lead-antecip-adc02-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,6,0,0,0,0,0
2026-03-06,"55,34",6,712,1,120242690232710229,TMB_mar26-lead-antecip-adc03,https://www.instagram.com/p/DVhPQG0gH-H/,TMB_mar26-lead-antecip-adc03-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,1,0,0,0,0,0
2026-03-06,"56,8",2,650,0,120242690214280229,TMB_mar26-lead-antecip-adc01,https://www.instagram.com/p/DVhPOt-gEPV/,TMB_mar26-lead-antecip-adc01-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,1,0,0,0,0,0
2026-03-06,"64,89",7,592,0,120242690244740229,TMB_mar26-lead-antecip-adc05,https://www.instagram.com/p/DVhPPkPAAMh/,TMB_mar26-lead-antecip-adc05-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,5,0,0,0,0,0
2026-03-06,"71,1",3,599,13,120242619930760229,Tmb_fev26-antecipacao-adi02,https://www.instagram.com/p/DVGwBKcAKOX/,drop-30_44,120242619598780229,perpetuo-lead-frio-drop-leva_alpha,2,0,0,0,0,0
2026-03-06,"75,93",4,786,1,120242492042800229,tmb_out-lead-boleto-adv07,https://www.instagram.com/p/DVTgtPDgEsO/,drop-30_44,120242444798280229,perpetuo-lead-frio-drop-cpmql_medio,4,167,44,43,33,17
2026-03-06,"88,6",11,1094,2,120242445343730229,tmb_julho25-lead-adi02,https://www.instagram.com/p/DSWHqIUAEvA/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,6,1,0,0,0,0
2026-03-06,"88,76",14,1587,1,120242492054420229,tmb_dez25-lead-adv08,https://www.instagram.com/p/DSIBoOEgEOl/,drop-30_44,120242444815600229,perpetuo-lead-frio-drop-cpmql_alto,9,467,116,154,68,46
2026-03-06,"91,45",5,1263,2,120242445350700229,tmb_dez25-lead-adv08,https://www.instagram.com/p/DVTi-HZgI7e/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,3,311,66,125,29,20
2026-03-06,"94,47",6,1295,4,120242445350680229,tmb_ago24-lead-boleto-adv08,https://www.instagram.com/p/DVTi9-xgE8p/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,3,307,58,39,22,20
2026-03-06,"95,39",8,1007,4,120242492048470229,tmb_set25-lead-pix-adv35,https://www.instagram.com/p/DVThRp6gK5X/,drop-30_44,120242444805700229,perpetuo-lead-frio-drop-cpmql_MA,7,156,34,87,59,35
2026-03-06,"104,32",7,1173,1,120242445350630229,tmb_out23-lead-boleto-adv01-3,https://www.instagram.com/p/DVTi-JtgNWF/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,5,277,41,8,6,5
2026-03-06,"125,92",15,1323,4,120242492039410229,tmb_jan26-lead-500-adi02,https://www.instagram.com/p/DTdYR_rgMqf/,drop-30_44,120242444779020229,perpetuo-lead-frio-drop-cpmql_baixo,6,0,0,0,0,0
2026-03-06,"145,44",37,1148,8,120242492039390229,Tmb_lead_nov25_adv18,https://www.instagram.com/p/DVTfwbEAKK4/,drop-30_44,120242444779020229,perpetuo-lead-frio-drop-cpmql_baixo,18,299,122,61,40,30
2026-03-06,"156,88",27,2041,7,120242492048480229,tmb_mai25-lead-adc11,https://www.instagram.com/p/DVThRbRgCIn/,drop-30_44,120242444805700229,perpetuo-lead-frio-drop-cpmql_MA,17,5,0,1,1,0
2026-03-06,"159,29",15,2841,3,120242492042790229,tmb_ago24-lead-boleto-adv08,https://www.instagram.com/p/DVTgtKlgDgS/,drop-30_44,120242444798280229,perpetuo-lead-frio-drop-cpmql_medio,8,615,134,83,48,38
2026-03-06,"182,91",19,2810,0,120242445350650229,tmb_mai25-lead-adc11,,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,6,6,2,4,4,2
2026-03-06,"194,58",36,3374,4,120242492054430229,tmb_out25-lead-boleto-adv03,https://www.instagram.com/p/DVThpRqAN4a/,drop-30_44,120242444815600229,perpetuo-lead-frio-drop-cpmql_alto,21,837,239,146,111,87
2026-03-06,"258,54",9,2488,1,120242373978430229,Tmb_fev26-lead-adv05,https://www.instagram.com/p/DVKGF5QgF_8/,interesses-drop15m-30_44,120242373978410229,perpetuo-lead-frio-info,5,455,85,150,81,45
2026-03-06,"333,45",54,6370,11,120242445350730229,tmb_jan26-lead-adv11,https://www.instagram.com/p/DVTi-JyAOwo/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,38,493,154,257,192,155
2026-03-06,"361,7",81,10319,19,120242492060910229,tmb_jan26-lead-adv11,https://www.instagram.com/p/DTtjki6gNew/,drop-30_44,120242444820360229,perpetuo-lead-frio-drop-mista,51,733,203,406,271,211
2026-03-06,"684,38",90,12088,17,120242445343670229,tmb_jan26-lead-adv11,https://www.instagram.com/p/DTtjki6gNew/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,51,1066,375,655,479,399
2026-03-07,"0,01",0,2,0,120242445350760229,tmb_dez25-lead-adv06,https://www.instagram.com/p/DVTi-AsABvr/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,0,0,0,0,0,0
2026-03-07,"0,13",0,1,0,120242445343740229,tmb_dez25-lead-adv05,https://www.instagram.com/p/DVTi-PagICB/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,0,0,0,0,0,0
2026-03-07,"0,22",0,4,0,120242492060920229,tmb_dez25-lead-adv06,https://www.instagram.com/p/DSIBm2IAPLy/,drop-30_44,120242444820360229,perpetuo-lead-frio-drop-mista,0,0,0,0,0,0
2026-03-07,"0,29",0,6,0,120242445343720229,tmb_dez25-lead-adv06,https://www.instagram.com/p/DVTi95UgA7-/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,0,2,1,1,0,0
2026-03-07,"0,3",0,2,0,120242445343770229,tmb_jan26-lead-500-adc01,https://www.instagram.com/p/DTdYR3fAMMe/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,0,1,0,0,0,0
2026-03-07,"0,76",0,9,0,120242492054440229,tmb_dez25-lead-adv05,https://www.instagram.com/p/DSIBm6tgHla/,drop-30_44,120242444815600229,perpetuo-lead-frio-drop-cpmql_alto,0,1,1,1,1,0
2026-03-07,"1,07",0,15,0,120242445350750229,tmb_jan26-lead-500-adi02,https://www.instagram.com/p/DVTi94qAFVP/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,0,0,0,0,0,0
2026-03-07,"1,55",0,5,0,120242445343680229,tmb_jan26-lead-adv15,https://www.instagram.com/p/DUQkeBHgFVh/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,0,2,1,2,1,1
2026-03-07,"1,68",0,44,0,120242445350690229,tmb_mai25-lead-adc13,,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,0,0,0,0,0,0
2026-03-07,"4,76",0,69,0,120242445350600229,Tmb_lead_nov25_adv18,https://www.instagram.com/p/DWFwkBNgOZL/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,0,7,2,1,0,0
2026-03-07,"7,33",1,33,0,120242445343710229,tmb_out-lead-boleto-adv07,https://www.instagram.com/p/DVTi9umAL9w/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,1,10,3,3,2,1
2026-03-07,"12,83",1,226,0,120242445350610229,tmb_dez25-lead-adv05,https://www.instagram.com/p/DVTi-QlgL3C/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,1,21,3,2,1,1
2026-03-07,"12,98",1,150,0,120242445343690229,tmb_dez25-lead-adv08,https://www.instagram.com/p/DVTi9_OABeS/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,0,50,7,11,3,2
2026-03-07,"16,81",2,262,1,120242196412300229,Tmb_fev26-lead-adv05,https://www.instagram.com/p/DVGwCoFADsT/,Tmb_fev26-lead-adv05-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,2,40,3,8,3,3
2026-03-07,"16,99",3,159,0,120242196556160229,Tmb_fev26-antecipacao-adi01,https://www.instagram.com/p/DVGwBHPABUl/,Tmb_fev26-antecipacao-adi01-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,2,0,0,0,0,0
2026-03-07,"19,8",1,220,0,120242196639490229,Tmb_fev26-antecipacao-adi02,https://www.instagram.com/p/DVGwBKcAKOX/,Tmb_fev26-antecipacao-adi02-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,1,0,0,0,0,0
2026-03-07,"20,41",2,301,1,120242328798640229,Tmb_fev26-lead-adv08,https://www.instagram.com/p/DVMeZo3AOOj/,Tmb_fev26-lead-adv08-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,1,68,14,5,2,1
2026-03-07,"21,21",2,316,0,120242445343780229,tmb_julho21-lead-ADV07,https://www.instagram.com/p/DSWHqITgPam/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,2,76,21,7,2,2
2026-03-07,"32,95",3,442,2,120242690244740229,TMB_mar26-lead-antecip-adc05,https://www.instagram.com/p/DVhPPkPAAMh/,TMB_mar26-lead-antecip-adc05-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,3,6,2,6,5,3
2026-03-07,"34,93",9,444,1,120242445343750229,tmb_out25-lead-boleto-adv03,https://www.instagram.com/p/DVTi-dFAOl7/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,4,108,32,21,14,12
2026-03-07,"36,72",3,380,1,120242492042800229,tmb_out-lead-boleto-adv07,https://www.instagram.com/p/DVTgtPDgEsO/,drop-30_44,120242444798280229,perpetuo-lead-frio-drop-cpmql_medio,4,98,34,32,24,11
2026-03-07,"39,76",4,626,0,120242690214280229,TMB_mar26-lead-antecip-adc01,https://www.instagram.com/p/DVhPOt-gEPV/,TMB_mar26-lead-antecip-adc01-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,2,71,37,71,49,37
2026-03-07,"42,24",5,605,0,120242690232710229,TMB_mar26-lead-antecip-adc03,https://www.instagram.com/p/DVhPQG0gH-H/,TMB_mar26-lead-antecip-adc03-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,3,11,4,7,5,5
2026-03-07,"43,15",8,856,0,120242196503460229,Tmb_fev26-lead-adv07,https://www.instagram.com/p/DVMQh_aAN2w/,Tmb_fev26-lead-adv07-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,3,173,32,6,3,2
2026-03-07,"43,83",4,508,0,120242690225490229,TMB_mar26-lead-antecip-adc02,https://www.instagram.com/p/DVhPPKRgHPs/,TMB_mar26-lead-antecip-adc02-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,3,6,2,6,4,2
2026-03-07,"44,07",0,687,0,120242690156640229,TMB_mar26-lead-antecip-adv04,https://www.instagram.com/p/DVhOZ2PgFBj/,TMB_mar26-lead-antecip-adv04-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,0,95,15,41,22,16
2026-03-07,"45,24",7,554,0,120242690237280229,TMB_mar26-lead-antecip-adc04,https://www.instagram.com/p/DVhPO05ALx2/,TMB_mar26-lead-antecip-adc04-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,1,55,11,22,15,11
2026-03-07,"46,82",1,528,0,120242689914500229,TMB_mar26-lead-adv01,https://www.instagram.com/p/DVhOYqMAECQ/,TMB_mar26-lead-adv01-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,1,97,15,13,8,7
2026-03-07,"46,82",6,682,2,120242690145290229,TMB_mar26-lead-antecip-adv03,https://www.instagram.com/p/DVhObzjgEU8/,TMB_mar26-lead-antecip-adv03-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,5,93,27,70,44,28
2026-03-07,"46,91",8,682,1,120242690114620229,TMB_mar26-lead-antecip-adv02,https://www.instagram.com/p/DVhOZsAgIoJ/,TMB_mar26-lead-antecip-adv02-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,5,100,31,70,43,33
2026-03-07,"47,27",4,606,0,120242690177650229,TMB_mar26-lead-antecip-adv06,https://www.instagram.com/p/DVhOazRAARK/,TMB_mar26-lead-antecip-adv06-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,2,111,42,93,52,43
2026-03-07,"49,57",2,557,0,120242690168690229,TMB_mar26-lead-antecip-adv05,https://www.instagram.com/p/DVhOYh8ALRh/,TMB_mar26-lead-antecip-adv05-CADASTRO-LL_1%-25_55-H_M-BR-AUTOMATICO-LEAD,120231968891470229,perpetuo-lead-frio-boleto_parcelado-teste_ads,2,120,26,79,43,28
2026-03-07,"55,04",12,571,2,120242492039390229,Tmb_lead_nov25_adv18,https://www.instagram.com/p/DVTfwbEAKK4/,drop-30_44,120242444779020229,perpetuo-lead-frio-drop-cpmql_baixo,8,142,62,33,23,19
2026-03-07,"57,17",8,803,2,120242445350700229,tmb_dez25-lead-adv08,https://www.instagram.com/p/DVTi-HZgI7e/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,7,191,35,52,16,13
2026-03-07,"58,09",6,823,2,120242445350620229,tmb_set25-lead-pix-adv35,https://www.instagram.com/p/DVTi90uAIux/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,3,101,25,63,41,27
2026-03-07,"70,78",15,1030,1,120242445343730229,tmb_julho25-lead-adi02,https://www.instagram.com/p/DSWHqIUAEvA/,lead-publico_sugerido,120242445316330229,perpetuo-lead-frio-publico_sugerido,7,0,0,0,0,0
2026-03-07,"76,25",8,993,1,120242445350630229,tmb_out23-lead-boleto-adv01-3,https://www.instagram.com/p/DVTi-JtgNWF/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,4,197,31,8,7,5
2026-03-07,"82,84",3,1081,0,120242445350680229,tmb_ago24-lead-boleto-adv08,https://www.instagram.com/p/DVTi9-xgE8p/,envolvidos_engajados-30_44,120242445279350229,perpetuo-lead-quente,1,222,48,31,21,14
2026-03-07,"85,98",11,1247,0,120242492054420229,tmb_dez25-lead-adv08,https://www.instagram.com/p/DSIBoOEgEOl/,drop-30_44,120242444815600229,perpetuo-lead-frio-drop-cpmql_alto,6,413,106,138,65,47
2026-03-07,"102,3",4,1601,1,120242492048480229,tmb_mai25-lead-adc11,https://www.instagram.com/p/DVThRbRgCIn/,drop-30_44,120242444805700229,perpetuo-lead-frio-drop-cpmql_MA,2,4,1,3,2,1
2026-03-07,"103,01",15,1045,5,120242492048470229,tmb_set25-lead-pix-adv35,https://www.instagram.com/p/DVThRp6gK5X/,drop-30_44,120242444805700229,perpetuo-lead-frio-drop-cpmql_MA,8,149,48,101,66,48
